mID,kID
243,637
6933,1578
6933,1880
6933,3737
6933,4399
6933,4959
6933,6054
6933,6149
6933,6262
6933,9714
6933,13001
6933,13008
17182,570
17182,1419
17182,2801
8848,1326
8848,1552
8848,3345
8848,3688
8848,4183
8848,6025
8848,9672
8848,33456
8848,33553
38,563
38,802
38,931
38,1453
38,1566
38,5625
38,9673
38,10937
38,12400
38,14534
38,34265
38,224279
38303,1155
38303,6038
38303,10624
38303,179431
1266,6149
1266,12670
107985,10150
107985,12332
14043,387
14043,703
14043,818
14043,1566
14043,1930
14043,3713
14043,8508
14043,9826
14043,10084
14043,10685
14043,12396
14043,13130
14043,14601
14043,18420
14043,187844
19901,293
19901,813
19901,828
19901,1706
19901,2217
19901,2725
19901,3133
19901,4565
19901,9767
19901,10327
19901,11181
19901,14760
34016,2246
34016,9799
34016,13043
34016,169152
34016,179431
59860,10325
59860,34061
10069,282
10069,2157
10069,4563
9588,3713
12819,1994
12819,2692
12819,3691
12819,7312
9954,2343
9954,3230
9954,3616
9954,4769
9954,13130
10115,1482
10115,1525
10115,4613
10115,6075
10115,13130
10115,187056
577,596
577,1442
577,1523
577,2136
328387,818
328387,1576
328387,11615
328387,12361
328387,13130
328387,14512
328387,18249
328387,223438
12690,1415
9945,818
9945,1508
9945,8508
9945,9259
9945,9748
9945,10093
9945,14765
539,612
539,1443
539,1879
539,2217
539,2669
539,10594
539,11677
539,13092
539,13112
539,14604
539,155790
13596,248
13596,572
13596,1010
13596,6054
13596,6593
13596,6946
13596,9468
13596,13027
13596,179431
226857,188237
13159,10707
13159,13088
13159,13130
526,305
526,345
526,1400
526,2642
526,9727
2355,2246
2355,2754
2355,3321
2355,3800
2355,5597
2355,6027
2355,6381
2355,13001
2355,18035
5915,255
5915,970
5915,1890
5915,2630
5915,2796
5915,3593
5915,5565
5915,9672
5915,9880
5915,189092
9842,248
9842,271
9842,725
9842,1310
61012,11322
61012,41645
61012,179430
61012,209714
755,246
755,380
755,459
755,797
755,798
755,1664
755,2483
755,2492
755,3133
755,4063
755,6593
755,10093
755,14601
755,14687
755,15363
9089,4543
9089,155294
9089,187056
9470,780
9470,2343
9470,10391
9470,13142
9470,33699
9470,236316
18357,2526
18357,4344
18357,10468
18357,179430
18357,179431
7979,1228
7979,3541
7979,12392
7979,13001
7979,208349
470,314
470,1252
470,1333
470,1465
470,1647
470,3927
470,9844
15644,10183
9582,1326
9582,1338
9582,1936
9582,2486
9582,6256
9582,8508
9582,9468
9582,9713
9582,13027
10642,3616
10642,187056
10642,206298
22074,279
22074,592
22074,5636
22074,10594
22074,14737
22074,188950
2428,2974
2428,5565
2428,6917
290751,1812
13805,5096
13805,14819
13805,179431
4597,642
4597,960
4597,974
4597,9276
4597,10051
9414,212
9414,258
9414,380
9414,720
9414,818
9414,974
9414,2571
9414,6034
9414,10325
9414,10685
9414,33705
63492,818
63492,3090
63492,9094
63492,10364
63492,11112
63492,156478
81796,840
81796,2095
81796,2964
81796,9882
81796,15234
81796,15271
81796,156039
10710,931
10710,1436
10710,10226
10710,12392
10710,15162
10710,155624
15092,293
15092,549
15092,643
15092,3688
15092,9663
15092,10726
15092,10950
15092,11732
15092,14967
15092,157959
15092,179431
15092,187844
11382,1808
11382,2276
11382,6220
11382,10818
15005,818
15005,2011
8198,321
8198,736
8198,1808
6963,242
6963,520
6963,1599
6963,2136
6963,5600
6963,5905
6963,6564
15070,6075
12797,3737
17134,6149
17134,8233
17134,18035
41402,3133
41402,9714
41402,10624
41402,11336
41402,208289
18885,240
18885,1701
18885,6054
18885,6956
18885,9713
18885,9748
18885,9823
18885,10842
18885,14751
18885,15017
18885,187710
4953,2249
4953,6262
10773,1956
10773,4129
10773,4344
10773,6034
146198,10051
146198,10085
146198,11719
2639,242
2639,5914
2639,6255
2639,10183
2639,10818
10563,237
10563,1691
10563,2301
10563,2679
10563,4480
10563,5265
10563,6281
10563,9758
295964,212
295964,1650
295964,1946
295964,3658
295964,3914
295964,11436
295964,14964
295964,18179
295964,18293
5971,378
5971,1563
5971,10183
9716,90
9716,110
9716,596
9716,642
9716,725
9716,733
9716,822
9716,1326
9716,1442
9716,1459
9716,1605
9716,1946
9716,3335
9716,3525
9716,4320
9716,4344
9716,4543
9716,5159
9716,8778
9716,10041
9716,10183
9716,10235
9716,10325
9716,10329
9716,11436
9716,11612
9716,12414
9716,12990
9716,13097
9716,14512
9716,15160
9716,33965
9716,34117
9716,162846
9716,165301
9716,187844
11835,697
11835,1522
11835,9748
11835,9826
11835,10726
11835,11612
11835,14687
11835,15108
11835,160488
26171,10235
26171,13005
26171,18115
26171,33476
26171,179431
31117,1009
31117,1480
31117,6104
31117,6257
31117,9678
31117,10842
9074,2281
9074,3864
9074,6163
9074,8015
9074,15090
9074,33780
15673,237
15673,10325
42618,6562
42618,158375
42618,165317
171274,818
171274,1228
171274,12670
171274,208992
109417,4344
109417,209714
13948,949
13948,9755
106747,534
106747,833
106747,3312
106747,12405
10929,9748
10929,33740
14220,2571
46435,549
46435,4344
46435,5565
46435,11333
256962,907
256962,1956
256962,10706
48231,818
48231,5565
48231,10181
48231,11333
48231,185722
3509,387
3509,703
3509,818
3509,1566
3509,1568
3509,2150
3509,2964
3509,4565
3509,12190
3509,14964
3509,18420
3509,188950
3509,207268
82684,6075
12142,703
12142,1299
12142,1992
12142,2041
12142,2598
12142,3762
12142,4862
12142,9853
12142,12377
12142,41645
23367,586
23367,4344
23367,13130
23367,18001
10740,4549
10740,9713
10740,9736
10740,10183
10740,13027
241239,417
241239,592
241239,1442
241239,2355
241239,2356
241239,9276
241239,10590
241239,10909
241239,14512
241239,189102
241239,208289
14582,428
14582,14643
14914,5565
3902,578
3902,3836
3902,5288
3902,5565
3902,6027
77948,1930
77948,5265
77948,6086
21755,3202
4960,242
4960,5756
4960,13028
128,1721
128,1994
128,6054
128,7376
128,10842
128,210024
40932,187056
16608,5657
16608,6259
16608,9503
16608,10726
16608,10950
16608,14707
16608,14819
334531,579
334531,5565
334531,6075
7299,836
7299,1755
7299,2535
7299,4565
7299,9503
13405,9672
13405,179431
19457,417
19457,1552
19457,15009
314385,254
314385,612
314385,1228
314385,9872
314385,9935
314385,156455
314385,187056
8953,392
8953,1436
8953,2283
8953,5202
8953,10028
8953,207928
29078,6075
46503,5707
10448,2041
13688,9736
13688,9738
10353,2870
10353,4379
10353,10466
10353,13027
10353,41406
43935,703
43935,3133
43935,6152
43935,12377
43935,12564
11458,1803
11458,3398
11458,5424
11458,8508
11458,10183
11458,14964
11458,34038
44638,497
44638,1938
44638,2041
44638,4456
44638,5147
44638,13153
44638,14527
44638,187056
241257,5340
241257,11469
14538,9791
13250,520
13250,1326
13250,5756
13250,9748
133931,2646
280871,2303
280871,5565
334074,613
334074,657
334074,797
334074,949
334074,9276
334074,10124
334074,10562
334074,13014
334074,34079
199373,1419
199373,10685
199373,10714
14202,478
6968,321
6968,1228
581,548
581,818
581,1252
581,1463
581,1465
581,2568
581,2796
581,6059
581,6089
581,10322
581,207928
52449,1517
52449,10508
52449,10873
12150,242
12150,567
12150,572
12150,703
12150,918
12150,2483
12150,3879
12150,6149
12150,9826
12150,9937
12150,10714
12150,207268
11247,931
11247,995
11247,3640
11247,6270
11247,6275
11247,13014
11247,13130
11247,18118
11247,155791
11247,188237
4232,3335
4232,10292
4232,10714
4232,12339
4232,160612
9378,414
9378,2341
9378,2483
9378,6095
9378,6152
9378,6154
9378,6464
9378,9748
9378,10909
9378,10911
9378,11221
9378,14742
9378,14819
9378,14999
9378,18029
9378,156075
694,612
694,1533
694,2158
694,3598
694,6262
694,9957
694,10629
694,10794
694,13028
694,33457
105,830
105,949
105,953
105,999
105,1436
105,4379
105,4776
105,9104
105,9789
105,10125
105,11860
105,40850
105,187710
105,206687
11377,179430
26367,179431
385383,586
385383,779
385383,5923
385383,6075
385383,9826
385383,15108
41210,567
41210,641
41210,1009
41210,1946
41210,2269
41210,9736
41210,10556
41210,10721
12090,110
12090,254
12090,378
12090,657
12090,1295
12090,2587
12090,2676
12090,3098
12090,6038
12090,6149
12090,6876
62630,3998
62630,13068
29427,321
29427,9665
29427,179431
29427,188957
129,616
129,970
129,2343
129,3762
129,4931
129,13008
129,155582
129,210024
244114,642
244114,10176
2669,293
2669,911
2669,1860
2669,1889
2669,2483
2669,3180
2669,3799
2669,4414
2669,9826
2669,13149
2669,41599
2669,168683
2669,185722
203833,1956
203833,3096
203833,11064
203833,11508
13523,572
13523,931
13523,2389
13523,2483
13523,5890
13523,6054
13523,6270
13523,7312
13523,9713
13523,9840
13523,11254
13523,11546
13523,11870
13523,156478
25195,444
25195,1010
25195,1459
25195,3800
25195,5543
25195,13027
25195,14985
17277,1405
17277,5049
50725,1412
50725,2251
50725,5923
50725,8438
50725,8508
50725,9713
50725,9758
50725,12392
82631,9672
73191,10551
22479,6083
340611,818
340611,208611
10065,9714
10065,9853
10065,14819
2757,5809
2757,5914
11683,4392
11683,4565
11683,5385
11683,12377
11683,186565
195589,567
195589,1009
195589,8508
195589,18035
195589,157632
854,851
854,974
854,9903
2280,1480
2280,14522
2280,187056
496,255
496,279
496,387
496,549
496,736
496,2479
496,10144
496,10468
496,11800
496,12193
496,179430
496,179431
8643,1944
8643,9712
8643,10809
8643,13153
8643,161207
10402,1357
10402,2269
10402,6095
10402,6876
10402,33625
218043,3800
218043,9714
9043,65
9043,207317
10147,65
10147,603
10147,1441
10147,2081
10147,8430
10147,33965
10147,207317
816,803
816,1568
816,2534
816,3800
816,4379
816,179430
816,179431
302688,10267
302688,13027
60307,818
106,1297
106,9951
106,10333
106,15248
106,209714
279,131
279,2276
279,4048
279,5809
279,9649
279,9826
279,155624
279,160279
8617,9714
8617,12339
8617,33451
10625,5248
10625,6270
10625,11860
10625,12392
10625,13130
10625,15402
10625,155722
10934,894
10934,10818
10934,15160
10934,187056
5279,964
5279,10594
10013,4379
194662,9715
194662,14512
194662,207716
160588,582
160588,1156
160588,14512
9829,3800
9829,4245
9829,5597
10028,242
10028,246
10028,898
10028,1566
10028,1691
10028,1936
10028,3658
10028,4697
10028,10508
10028,12094
10028,15246
10535,1815
10535,11931
790,530
790,658
790,966
790,1321
790,1415
790,1829
790,1938
790,2398
790,3799
790,4079
790,14765
43959,271
43959,818
43959,2988
43959,5565
43959,6075
43959,179431
10364,1956
10364,2041
10364,14638
16991,642
16991,10048
16991,41180
9610,1400
9610,1938
9610,2343
9610,3568
9610,6333
9610,9920
9610,234213
1578,396
1578,931
1578,2320
1578,2340
1578,2792
1578,5565
1578,5572
1578,6075
1578,11925
1578,14687
25643,612
25643,2778
25643,5774
25643,9872
11904,212
11904,3684
11904,9826
11904,179430
28665,4344
28665,179431
44115,1262
44115,2300
44115,4414
44115,8624
44115,9672
44115,10084
44115,10349
44115,10685
44115,10984
44115,18029
44115,187844
44115,212412
10569,974
10569,1946
10569,2273
10569,2492
10569,4183
10569,10183
10569,15363
10569,160488
10560,242
10560,271
10560,733
10560,1691
10560,2283
10560,3658
10560,6027
10560,10551
333348,10235
333348,18035
333348,187056
333348,207317
20483,15363
11457,494
11457,6095
11457,10163
11457,14964
11457,15160
11457,155816
11457,156052
321697,5565
321697,6104
321697,15300
321697,185722
19840,2389
19840,2920
19840,3687
19840,6270
19840,9713
19840,11524
19840,13130
19840,15402
19840,223438
22327,818
22327,10683
22327,179431
2575,246
2575,470
2575,1421
2575,1969
2575,2407
2575,3450
2575,4289
2575,8570
2575,10103
2575,10183
2575,11061
11644,2708
11644,2946
11644,6078
68924,818
68924,1228
68924,4543
68924,10041
68924,10183
253235,10226
253235,172971
22102,3593
10068,459
10068,549
848,1308
848,1430
848,2343
848,2389
848,2642
848,3873
848,5698
848,7376
848,12554
848,234213
36811,179431
522,30
522,444
522,663
522,886
522,887
522,1950
522,2792
522,2793
522,6562
522,12670
522,18179
522,207716
130150,12414
13809,212
13809,10594
13809,10726
13809,14536
27380,407
27380,13065
10549,456
10549,497
10549,1872
10549,3071
10549,41410
33870,4328
33870,4528
33870,5331
33870,10551
245703,494
245703,720
245703,1812
245703,2669
245703,3713
10739,3485
10739,5625
127560,447
127560,907
127560,1956
127560,4399
127560,9672
127560,9682
127560,9748
127560,11436
127560,13006
37903,74
37903,516
37903,1499
37903,10103
10017,255
10017,293
10017,572
10017,627
10017,798
10017,830
10017,1227
10017,1366
10017,2483
10017,6149
10017,9748
10017,9826
10017,9844
10017,9951
10017,10183
10017,10726
10017,14735
10017,14819
10017,15483
10017,34117
10017,162846
10017,167043
11468,851
11468,1284
11468,1601
11468,3017
11468,207268
193613,5540
17436,572
17436,12396
17436,14964
17436,159753
17436,208289
43434,1419
43434,7336
43434,13015
69848,6091
69848,6092
69848,10141
8408,1196
8408,6255
8408,12377
8408,186565
332411,9748
332411,9826
332411,11734
332411,14819
9389,90
9389,907
9389,1284
9389,1449
9389,2964
9389,3258
9389,4399
9389,4565
9389,6149
9389,8570
9389,10336
9389,10941
9389,10987
9389,12999
9389,14604
9389,14760
9389,188950
9626,1299
9626,1400
9626,2011
9626,8828
9626,9717
9626,234213
75638,9853
75638,14742
8363,1412
8363,6270
8363,162914
15670,15009
290555,2393
290555,12564
8328,240
8328,271
8328,542
8328,898
8328,3074
8328,6278
8328,10551
10982,1994
10982,3301
10982,5340
205,9826
205,10089
205,10877
205,14624
205,14819
205,15053
205,34079
1620,782
1620,1308
1620,2051
1620,2111
1620,2139
1620,2708
1620,2908
1620,3720
1620,6086
1620,13129
1620,14819
1620,15127
1620,41645
175541,4344
175541,158375
175541,187056
175541,207317
241254,11578
241254,15108
241254,18115
1933,2341
1933,3358
1933,33465
1933,210530
679,803
679,1603
679,1826
679,3388
679,3591
679,3801
679,4090
679,9951
679,226177
11113,4344
11113,4375
11113,11707
11113,14514
11113,165282
11113,165288
11113,165301
3597,1328
3597,1936
3597,5420
3597,6149
3597,6270
3597,9665
3597,9713
3597,9748
3597,9826
3597,12339
3597,13130
3597,15127
193893,417
193893,642
193893,1930
193893,2334
193893,3230
193893,5340
193893,6149
193893,8508
193893,9826
193893,11578
193893,12670
193893,170682
193893,187844
9675,387
9675,3089
9675,6563
9675,8070
9675,10776
9675,13028
9988,74
9988,271
9988,549
9988,567
9988,4552
948,293
948,2483
948,2546
948,3335
948,6149
948,10183
948,10333
948,10714
948,10776
948,11040
948,11221
948,12339
948,13112
948,14698
948,14805
948,14819
948,17987
948,18035
948,34117
948,156075
7516,1419
7516,1589
7516,1812
7516,2708
7516,3088
7516,4277
7516,6149
7516,10123
7516,10950
7516,13142
7516,14964
7516,189421
41439,5385
41439,14819
41439,209714
2752,5906
9429,1759
9429,2334
9429,2382
38117,818
38117,9673
38117,9767
38117,10541
38117,13130
38117,15402
38117,188237
38117,223438
9792,502
9792,1508
9792,4580
9792,33694
13778,3090
13778,5561
228203,387
228203,1415
228203,8338
228203,187056
114150,271
114150,1253
114150,3616
114150,5248
114150,6027
114150,10556
114150,33928
114150,155939
114150,206298
26602,966
26602,1480
26602,6075
26602,7984
26602,8508
26602,9673
26602,9840
26602,10499
26602,13088
26602,187844
10223,380
10223,3800
10223,6054
10223,9937
16028,236
16028,2884
16028,3030
16028,3762
16028,6152
16028,9937
26390,255
26390,293
26390,331
26390,395
26390,417
26390,494
26390,549
26390,642
26390,703
26390,796
26390,1157
26390,1333
26390,1568
26390,1930
26390,2231
26390,4948
26390,4959
26390,6149
26390,8636
26390,9748
26390,9758
26390,9826
26390,10085
26390,10093
26390,10950
26390,11199
26390,11221
26390,11314
26390,11325
26390,11436
26390,11612
26390,11719
26390,11734
26390,13132
26390,14512
26390,14765
26390,14819
26390,14967
26390,15167
26390,15300
26390,18396
26390,33720
26390,41523
26390,156091
26390,156788
26390,159753
26390,168869
26390,187844
26390,207268
27759,4063
27759,6917
109428,9714
109428,15001
109428,179431
23049,966
23049,1200
23049,11612
9310,840
9310,4344
9310,6027
11411,83
11411,849
11411,1262
11411,3312
11411,4595
11411,9663
11411,9715
11411,10124
11411,163455
11411,179102
16988,577
16988,1578
16988,1691
7304,6483
7304,12425
7304,14576
7304,14698
24747,6075
1491,2343
1491,7376
1491,9673
1491,9823
1491,188989
2989,409
2989,2043
2989,4459
2989,4809
2989,10183
2989,10787
2989,11221
2989,158130
10629,917
10629,6149
10629,9826
10629,18026
255343,1524
255343,9826
255343,13112
4723,236
4723,380
4723,470
4723,530
4723,539
4723,888
4723,949
4723,1157
4723,1453
4723,1583
4723,1930
4723,1936
4723,2227
4723,3541
4723,4379
4723,4654
4723,6078
4723,6083
4723,6212
4723,7375
4723,9732
4723,9826
4723,9887
4723,9903
4723,10131
4723,10150
4723,10410
4723,10937
4723,11112
4723,11719
4723,12332
4723,12670
4723,13015
4723,34117
4723,34161
4723,40847
4723,156282
4723,157499
4723,158111
4723,161891
10800,2535
10800,2964
10800,12392
10800,12554
10800,34161
25763,818
25763,2964
25763,4458
25763,6091
25763,14735
79694,1706
79694,6152
79694,9853
79694,10224
79694,10941
79694,13073
79694,162846
4032,10226
18615,1003
18615,5565
18615,12564
10673,3720
10673,4373
10673,5636
10673,10909
10673,33626
4584,818
4584,964
4584,10911
4584,15060
2977,392
2977,934
2977,1208
2977,1605
2977,2386
2977,2964
2977,3344
2977,3703
2977,4663
2977,5923
2977,10818
2977,18035
10760,3616
10760,9840
10760,10058
10760,12105
10760,169341
10760,206298
11093,582
11093,2356
11093,6095
207,30
207,490
207,496
207,497
207,1992
207,2132
207,6054
8467,1420
8467,2669
8467,6241
8467,9864
8467,11333
8467,14819
8467,15009
8467,167310
8467,215404
639,242
639,1157
639,1946
639,3200
639,3201
639,6054
639,10556
24226,1680
24226,6148
24226,33457
24226,33519
9285,293
9285,572
9285,4411
9285,6946
9285,7312
9285,10058
9285,11870
9285,54169
9285,166287
9285,206298
14709,579
14709,1415
14709,1556
14709,2920
14709,6075
14709,8508
14709,8635
14709,191222
74643,887
74643,12396
74643,15162
74643,154802
74643,162262
83666,157303
83666,179431
10781,1583
10781,3152
10781,4426
10781,4728
10781,6259
10781,9675
10781,9826
10781,10292
10781,10714
10781,11221
10781,12339
10781,12394
10781,13006
10781,14624
10781,14676
10781,14819
10781,14895
318850,1160
318850,2974
318850,5950
318850,189092
13908,179430
13908,179431
1417,514
1417,836
1417,964
1417,2095
1417,3205
1417,6092
1417,7376
1417,9673
1417,9720
1417,13084
39180,15162
16161,641
16161,3010
16161,5572
16161,6669
16161,9094
16161,9727
16161,11925
16161,12371
16161,12670
16161,156121
49950,931
49950,1253
49950,1523
49950,9673
49950,9826
49950,12105
49950,12670
49950,14819
49950,156478
10956,970
10956,2143
10956,187056
9594,2143
9594,3436
9594,6211
9594,9748
9594,12354
9594,15016
9594,160488
4638,5331
4638,5638
4638,6149
4638,9104
4638,9826
4638,10410
4638,12371
4638,207819
13972,15160
13972,187056
5038,10818
10571,815
10571,1605
10571,3200
10571,4663
10571,5490
10571,6054
10571,6170
10571,12105
10571,13160
10571,14534
10994,351
10994,378
10994,1465
10994,1872
10994,5424
10994,10235
19994,6270
19994,8087
19994,10292
19994,15001
19994,166625
19994,179431
19994,187056
25166,3301
25166,3879
25166,5340
25166,9714
25166,9826
25166,34079
25166,207819
30890,966
30890,1749
30890,1956
30890,2135
30890,10183
23169,242
23169,494
23169,172291
23169,191100
23169,206298
23169,209493
17403,187056
12120,9951
12120,11931
9800,237
9800,740
9800,1013
9800,1417
9800,6148
9800,9104
9800,10909
9800,41589
1090,310
1090,4563
1090,4565
1090,9826
1090,12670
18475,10267
40160,5404
40160,10617
40160,199076
18074,4344
9689,1741
9689,2793
9781,970
9781,5091
9781,10183
9781,14751
9781,14964
9781,18021
8009,242
8009,388
8009,1400
8009,1938
8009,4978
3877,1647
3877,1872
3877,2375
3877,2613
3877,2671
3877,3258
3877,3739
3877,4129
3877,4549
3877,12392
3877,187056
8854,849
8854,12670
8854,13065
8854,162365
152599,242
152599,417
152599,1156
152599,2343
152599,2356
152599,2483
152599,3030
152599,3799
152599,6898
152599,9673
152599,9826
152599,10594
152599,10685
152599,13005
152599,13059
152599,40895
68727,1453
68727,179431
12657,577
12657,898
12657,2334
12657,3800
12657,4630
8265,931
8265,1332
8265,2251
8265,158558
12410,74
12410,2652
34647,549
34647,3298
34647,3688
34647,6155
34647,9887
34647,12420
34647,33841
73935,3133
73935,9673
73935,187056
28178,907
28178,1797
28178,2526
28178,6054
28178,9713
28178,10235
28178,15162
264656,246
264656,818
264656,9748
264656,10322
264656,14819
264656,155573
35696,6075
35696,6496
35696,9767
35696,12090
38717,6075
38717,10183
2110,2708
2110,3452
2110,4668
9035,1415
9035,1852
9035,5404
9035,9951
9035,14819
9035,179430
9035,179431
9035,191564
90,387
90,797
90,1568
90,3688
90,5340
90,6110
90,6149
90,6212
90,8181
90,12371
90,12670
90,14967
90,15478
90,15483
90,157892
90,167541
771,65
771,1437
771,14903
771,207317
771,208349
12154,1009
12154,1253
12154,1338
12154,8508
9576,1326
9576,9673
9576,9713
9576,12090
9576,207583
9576,207716
744,725
744,1014
744,2796
744,3203
744,3737
744,3776
744,3800
744,3851
744,4410
744,6062
744,7879
744,13001
146,334
146,779
146,4809
146,14604
14,255
14,293
14,596
14,1599
14,1862
14,2201
14,2249
14,2389
14,2483
14,8201
14,9957
14,10123
14,10532
14,10683
14,10776
14,224279
45269,1025
45269,2135
45269,4305
45269,6038
45269,9920
45269,10201
22556,10183
873,378
873,409
873,531
873,570
873,577
873,1156
873,1416
873,2320
873,2386
873,2393
873,3017
873,3344
873,33841
33196,720
33196,966
33196,1872
33196,10235
33196,10586
33196,10617
33196,11732
33196,33479
205596,237
205596,392
205596,1956
205596,2303
205596,5565
10765,90
10765,2273
16769,727
16769,5248
16769,5565
33217,818
33217,10683
33217,11336
33217,11687
33217,15402
33217,179431
33217,209220
11153,279
11153,14724
11153,33694
11153,179431
208134,179431
1165,213
1165,936
1165,1025
1165,1647
1165,2011
1165,2569
1165,3089
1165,3737
4011,3065
4011,4062
4011,6155
4011,9712
4011,9887
4011,10809
4011,162846
9587,894
9587,10707
9587,10721
9587,187056
65086,212
65086,1328
65086,9714
65086,9748
65086,10909
65086,155881
65086,162846
65086,188989
10053,4959
10053,15127
11870,887
11870,3796
11870,6145
11870,9468
11778,422
11778,904
11778,2956
11778,8508
11778,10685
11778,225061
586,521
586,570
586,591
586,840
586,1543
586,2944
586,2946
586,2952
586,6085
586,6086
586,6091
586,13065
586,34094
134411,494
134411,9672
287903,657
287903,1442
287903,1991
287903,3373
287903,5570
287903,10794
287903,14755
287903,14796
287903,15001
287903,18035
287903,187844
287903,207317
9276,579
9276,6270
9276,9951
9276,10508
9276,13130
9276,14964
9276,161891
2142,417
2142,586
2142,1812
2142,3450
2142,6149
2142,9786
2142,9826
2142,9844
2142,10183
2142,11363
2142,11719
2142,13063
2142,14512
2142,14819
11397,240
11397,2283
11397,5091
11397,6270
11397,6275
11397,9755
11397,9986
11397,10791
11397,167310
11397,179430
11397,179431
77016,12670
77016,188114
11478,736
11478,2908
11478,10329
11478,15219
11478,157632
266856,1157
266856,5565
13411,542
13411,12670
10564,387
10564,1009
10564,1545
10564,3725
10564,173186
947,487
947,2504
947,2673
947,4100
947,6091
947,18034
24150,428
24150,1366
24150,2483
24150,2726
24150,3096
24150,3335
24150,3875
24150,4959
24150,6255
24150,9791
24150,11612
24150,11857
24150,13112
24150,14819
24150,179431
24150,179565
228970,4414
228970,5565
228970,9672
18405,570
18405,9748
18405,9826
18405,10041
18405,18035
6961,818
6961,13027
6961,187056
11442,1155
11442,6139
11442,10714
11442,179565
2493,157186
14047,5565
64690,5956
64690,8636
64690,10183
64690,11148
64690,14687
64690,14819
64690,15483
64690,181324
11132,2570
11132,6270
11132,8508
11132,9823
11132,187056
17127,4513
17127,9673
17127,13072
1562,212
1562,936
1562,1465
1562,1852
1562,3737
1562,4630
1562,5385
1562,6152
1562,10349
1562,10562
1562,12377
1562,15017
1562,187710
1562,188957
1562,188959
1562,189421
1562,202703
1562,206687
232679,579
232679,6075
232679,8635
14736,4663
14736,5608
14736,6075
14736,6496
14736,8635
14736,14534
14736,187056
9434,3045
9434,6275
23706,4513
23706,179430
11531,616
11531,4697
11531,5774
11531,8087
11531,10629
9100,616
9100,1252
9100,1525
9100,2343
9100,4252
9100,5147
9100,5248
9100,13130
116,128
116,212
116,213
116,596
116,9673
116,10329
116,14794
116,207583
38843,1156
38843,10707
38843,15300
38843,179431
38843,187056
1245,918
1245,1655
1245,1797
1245,2382
1245,2652
1245,11508
1245,14905
4995,445
4995,572
4995,2727
4995,5626
4995,14964
10413,1563
10413,1721
10413,2434
14012,2673
9793,1508
9793,1852
9793,6093
9793,10349
12212,886
12212,6270
12212,9663
12212,10714
12212,12339
12212,179430
8975,3149
8975,4183
8975,6091
8975,15087
342521,2708
342521,3688
342521,12532
342521,13142
342521,15483
342521,167541
45272,236
45272,567
45272,596
45272,727
45272,1010
45272,1326
45272,1556
45272,4048
45272,4344
45272,4580
45272,6782
45272,6951
45272,9673
45272,10229
45272,187056
9424,236
9424,572
9424,2041
9424,3030
9424,3713
9424,6149
9424,6255
9424,6270
9424,6318
9424,9678
9424,9826
9424,10508
9424,12105
9424,12400
9424,13130
97367,417
97367,494
97367,14735
97367,15363
254904,591
254904,18115
254904,33705
18681,9767
18681,10714
18681,41249
12162,1589
12162,1653
12162,1797
12162,4595
12162,5939
12162,7336
12162,9937
12162,15087
12162,18034
12162,187056
11495,657
11495,1475
11495,2051
11495,3616
64689,383
64689,395
64689,642
64689,818
64689,2708
64689,9826
64689,11221
64689,11578
64689,13142
64689,15009
157849,321
157849,789
157849,2051
157849,2356
157849,13006
157849,18420
13166,2564
13166,8631
15511,380
15511,1562
15511,10103
15511,12988
15511,13084
15511,179430
15511,179431
12211,1014
12211,4959
12211,4978
51828,818
51828,3485
51828,8438
51828,9673
51828,10556
51828,10818
51828,13028
51828,15160
51828,178329
51828,187056
22798,6075
22798,179431
22798,187056
7501,680
7501,798
7501,10594
7501,11578
37718,888
15237,4344
15237,5565
15237,12396
15237,163110
9686,242
9686,456
9686,612
9686,642
9686,931
9686,1523
9686,2679
9686,3487
9686,9706
9686,10909
9686,14893
9686,156174
97430,1411
97430,9016
97430,14819
97430,179431
12257,828
12257,1326
12257,3152
12257,3725
12257,3739
12257,4129
13539,830
13539,3551
13539,10738
68,321
68,1025
68,1566
68,4565
68,6086
68,236316
14024,6027
14024,7393
14024,10229
14024,13130
14024,172291
115,422
115,1786
115,1930
115,5498
115,10776
115,12670
115,33626
115,155291
7874,531
7874,10183
4911,417
4911,796
4911,2394
4911,3607
4911,4690
4911,8233
4911,10183
4911,12670
4911,18035
1988,321
1988,917
1988,1605
1988,1647
1988,1812
1988,2300
1988,3051
1988,3929
1988,6054
1988,6150
1988,6203
1988,9826
1988,10183
1988,13149
9557,237
9557,7984
9026,1605
9026,1655
9026,3864
9026,4214
9026,8250
18276,3905
18276,13130
18276,223438
72359,179431
72359,187056
10186,1228
10186,4044
10186,4344
10186,5288
10186,5540
25704,3658
25704,18035
25704,156052
25704,187056
133694,1415
19265,699
19265,708
19265,965
19265,2487
19265,5950
19265,6038
19265,8778
19265,11001
19265,13043
19265,14512
19265,14669
36047,187056
8053,5616
8053,18034
5236,703
5236,3090
5236,9727
5236,9986
5236,12670
5236,14676
5236,33648
5236,160488
5236,189421
5236,207317
6552,13130
6552,155619
1018,222
1018,1284
1018,1453
1018,1660
1018,2754
1018,2849
1018,3183
1018,3298
1018,3489
1018,9937
1018,10183
1018,10768
1018,12670
10075,12564
10075,187056
10075,212760
10075,223059
10075,223438
42188,634
42188,818
42188,1647
42188,3446
42188,4565
42188,6271
42188,11628
42188,181324
6687,478
6687,2587
6687,5891
6687,6112
6687,6149
6687,9935
6687,10794
6687,11221
6687,13001
6687,13008
